Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.9806711673736572	0	17.05	6.7117434	43.0	9.0	17.05	6.711743439673479	1023	1023
2.4870975017547607	1	12.696202	4.035772	27.0	8.0	12.69620253164557	4.035771789096167	1003	2026
2.909454107284546	2	11.314607	3.213719	30.0	8.0	11.314606741573034	3.2137188567595065	1007	3033
3.3418190479278564	3	10.880435	2.0580828	20.0	8.0	10.880434782608695	2.0580826413898374	1001	4034
3.77118182182312	4	10.547368	1.9291035	19.0	8.0	10.547368421052632	1.929103533565085	1002	5036
4.203545808792114	5	10.121212	1.7768018	17.0	8.0	10.121212121212121	1.776801844153824	1002	6038
4.6439173221588135	6	10.0	1.5024732	16.0	8.0	10.0	1.5024732086044854	1010	7048
5.0752809047698975	7	10.319588	1.9347414	20.0	8.0	10.31958762886598	1.9347414742590519	1001	8049
5.506645441055298	8	10.01	1.4662535	15.0	8.0	10.01	1.466253729748027	1001	9050
5.9390106201171875	9	9.796117	1.4166776	16.0	8.0	9.79611650485437	1.4166775249602817	1009	10059
6.370373010635376	10	10.191919	1.6309927	18.0	8.0	10.191919191919192	1.6309925569243964	1009	11068
6.803738832473755	11	10.171718	1.5572602	17.0	8.0	10.171717171717171	1.5572599871193347	1007	12075
7.240107536315918	12	10.161616	1.5156229	15.0	8.0	10.16161616161616	1.515622822319848	1006	13081
7.683481931686401	13	9.757281	1.2264562	15.0	8.0	9.757281553398059	1.226456094524237	1005	14086
8.11884880065918	14	10.05	1.551612	16.0	8.0	10.05	1.55161206491829	1005	15091
8.558218479156494	15	9.711538	1.3349811	16.0	8.0	9.711538461538462	1.3349811070622002	1010	16101
8.990583658218384	16	10.07	1.4782082	16.0	8.0	10.07	1.478208375027012	1007	17108
9.42695164680481	17	9.653846	1.0630981	13.0	8.0	9.653846153846153	1.063098073929635	1004	18112
9.861318111419678	18	10.1	1.4662877	15.0	8.0	10.1	1.466287829861518	1010	19122
10.296684980392456	19	9.747573	1.2045099	15.0	8.0	9.74757281553398	1.2045097024676368	1004	20126
10.74005913734436	20	9.813725	1.326431	16.0	8.0	9.813725490196079	1.3264310966108013	1001	21127
11.175426244735718	21	9.701923	1.1592423	14.0	8.0	9.701923076923077	1.1592421902351993	1009	22136
11.608792066574097	22	9.872549	1.5759937	18.0	8.0	9.872549019607844	1.5759937333622485	1007	23143
12.040156602859497	23	9.625	1.1196454	13.0	8.0	9.625	1.1196453765504366	1001	24144
12.47852635383606	24	9.561905	0.9653404	12.0	8.0	9.561904761904762	0.9653403991172236	1004	25148
12.915894508361816	25	9.6285715	1.1812595	13.0	8.0	9.628571428571428	1.1812595606638974	1011	26159
13.349260330200195	26	9.843137	1.0640756	14.0	8.0	9.843137254901961	1.064075572644324	1004	27163
13.7906334400177	27	9.625	1.1110243	14.0	8.0	9.625	1.1110243021644486	1001	28164
14.228002071380615	28	9.701923	1.2316328	14.0	8.0	9.701923076923077	1.231632810012069	1009	29173
14.66036605834961	29	9.644231	1.3222815	14.0	8.0	9.64423076923077	1.3222814581010618	1003	30176
15.097735404968262	30	9.462264	0.99218196	13.0	8.0	9.462264150943396	0.9921819703561192	1003	31179
15.534103631973267	31	9.590476	1.1604207	15.0	8.0	9.59047619047619	1.1604205977656639	1007	32186
15.965466976165771	32	9.45283	1.2063674	15.0	8.0	9.452830188679245	1.2063673481619457	1002	33188
16.40383744239807	33	9.537736	0.9729795	14.0	8.0	9.537735849056604	0.9729795543808446	1011	34199
16.84520959854126	34	9.4811325	0.9238061	13.0	8.0	9.481132075471699	0.9238060328497831	1005	35204
17.28057599067688	35	9.682693	1.1373419	15.0	8.0	9.682692307692308	1.1373419000604594	1007	36211
17.710939407348633	36	9.552381	0.88350976	12.0	8.0	9.552380952380952	0.8835098013949805	1003	37214
18.14730715751648	37	9.333333	0.8277591	12.0	8.0	9.333333333333334	0.8277591347639633	1008	38222
18.581673860549927	38	9.45283	1.0199155	15.0	8.0	9.452830188679245	1.019915603904874	1002	39224
19.020044088363647	39	9.509434	1.066163	13.0	8.0	9.50943396226415	1.0661629580820124	1008	40232
19.45340871810913	40	9.533334	0.8626279	12.0	8.0	9.533333333333333	0.8626279523218479	1001	41233
19.89378023147583	41	9.5	0.8383497	12.0	8.0	9.5	0.8383496816241092	1007	42240
20.328147888183594	42	9.580953	0.8813513	12.0	8.0	9.58095238095238	0.8813512610483256	1006	43246
20.763514280319214	43	9.383178	0.816247	12.0	8.0	9.383177570093459	0.8162469368560018	1004	44250
21.19788098335266	44	9.45283	0.9917782	12.0	8.0	9.452830188679245	0.9917782340340697	1002	45252
21.632246732711792	45	9.561905	0.9751562	12.0	8.0	9.561904761904762	0.9751562465653488	1004	46256
22.06661367416382	46	9.533334	0.95684665	14.0	8.0	9.533333333333333	0.9568466729604883	1001	47257
22.509986877441406	47	9.35514	0.7137153	11.0	8.0	9.355140186915888	0.713715255777076	1001	48258
22.949357509613037	48	9.401869	0.81870437	12.0	8.0	9.401869158878505	0.8187043911430197	1006	49264
23.38172173500061	49	9.552381	1.0688753	15.0	8.0	9.552380952380952	1.0688752645027202	1003	50267
23.81508779525757	50	9.364486	0.95106953	13.0	8.0	9.36448598130841	0.9510694753800787	1002	51269
24.249454021453857	51	9.324074	0.73066056	11.0	8.0	9.324074074074074	0.7306605801614867	1007	52276
24.681818962097168	52	9.401869	0.8845487	13.0	8.0	9.401869158878505	0.8845487057178609	1006	53282
