Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
2.176375389099121	0	19.82353	11.187714	59.0	9.0	19.823529411764707	11.187713643227575	1011	1011
2.8597218990325928	1	28.25	13.843119	73.0	13.0	28.25	13.843119028760984	1017	2028
3.4430015087127686	2	38.5	17.07506	84.0	12.0	38.5	17.0750605359891	1001	3029
4.036361455917358	3	42.666668	25.8806	116.0	16.0	42.666666666666664	25.880601916407503	1024	4053
4.664891481399536	4	57.157894	19.375141	93.0	27.0	57.1578947368421	19.375141854542807	1086	5139
5.271403551101685	5	58.055557	25.281685	111.0	30.0	58.05555555555556	25.28168467976202	1045	6184
5.864904165267944	6	56.61111	21.947254	123.0	29.0	56.611111111111114	21.947257203701607	1019	7203
6.464413404464722	7	69.46667	28.018724	135.0	39.0	69.46666666666667	28.018723898295026	1042	8245
7.057917833328247	8	68.26667	20.747583	105.0	36.0	68.26666666666667	20.74758352729836	1024	9269
7.6620094776153564	9	80.23077	32.60994	144.0	36.0	80.23076923076923	32.6099414906508	1043	10312
8.269148588180542	10	64.75	22.821318	114.0	36.0	64.75	22.82131678935289	1036	11348
8.859166622161865	11	67.73333	28.202759	129.0	34.0	67.73333333333333	28.202757942363643	1016	12364
9.469231605529785	12	70.13333	17.984684	94.0	38.0	70.13333333333334	17.98468484263455	1052	13416
10.080747127532959	13	75.42857	25.024887	143.0	35.0	75.42857142857143	25.024885573348456	1056	14472
10.6849205493927	14	69.2	17.630276	116.0	43.0	69.2	17.630276987803303	1038	15510
11.326239347457886	15	85.07692	24.662214	139.0	38.0	85.07692307692308	24.66221506821733	1106	16616
11.937756061553955	16	80.84615	26.633831	129.0	49.0	80.84615384615384	26.633830868757165	1051	17667
12.536259412765503	17	102.6	43.423958	183.0	30.0	102.6	43.423956521717365	1026	18693
13.13576602935791	18	93.0	21.713005	142.0	66.0	93.0	21.7130040633383	1023	19716
13.74928331375122	19	131.625	19.59552	162.0	102.0	131.625	19.595519258238603	1053	20769
14.390824317932129	20	182.83333	17.401308	200.0	160.0	182.83333333333334	17.40130901844903	1097	21866
15.091415166854858	21	200.0	0.0	200.0	200.0	200.0	0.0	1200	23066
15.789511680603027	22	200.0	0.0	200.0	200.0	200.0	0.0	1200	24266
16.433720350265503	23	183.83333	31.487652	200.0	114.0	183.83333333333334	31.487651900740744	1103	25369
17.07326054573059	24	156.57143	50.045288	200.0	77.0	156.57142857142858	50.0452856145801	1096	26465
17.661758422851562	25	168.5	45.22444	200.0	92.0	168.5	45.224440295044005	1011	27476
18.290286779403687	26	178.5	48.075462	200.0	71.0	178.5	48.075461516245475	1071	28547
18.945839881896973	27	187.16667	28.696205	200.0	123.0	187.16666666666666	28.696205711247295	1123	29670
19.644428253173828	28	200.0	0.0	200.0	200.0	200.0	0.0	1200	30870
20.31499457359314	29	191.66667	13.123346	200.0	165.0	191.66666666666666	13.12334645668635	1150	32020
20.945526599884033	30	179.83333	45.094036	200.0	79.0	179.83333333333334	45.09403754624576	1079	33099
21.56705069541931	31	177.66667	33.07399	200.0	116.0	177.66666666666666	33.07399112427904	1066	34165
22.263638257980347	32	200.0	0.0	200.0	200.0	200.0	0.0	1200	35365
22.960225820541382	33	199.66667	0.745356	200.0	198.0	199.66666666666666	0.7453559924999298	1198	36563
23.63979959487915	34	194.16667	9.458976	200.0	174.0	194.16666666666666	9.458975749108475	1165	37728
24.270330667495728	35	180.33333	11.294049	200.0	165.0	180.33333333333334	11.294049564064943	1082	38810
24.915055751800537	36	158.28572	10.249938	174.0	147.0	158.28571428571428	10.249937779801197	1108	39918
25.558599710464478	37	138.625	8.615937	151.0	124.0	138.625	8.615937267645348	1109	41027
26.1558940410614	38	128.25	10.532687	145.0	114.0	128.25	10.532687216470448	1026	42053
26.76140522956848	39	115.888885	6.6740694	125.0	103.0	115.88888888888889	6.67406996341387	1043	43096
27.39093589782715	40	98.27273	8.770725	112.0	82.0	98.27272727272727	8.77072516013988	1081	44177
27.999449253082275	41	69.933334	23.267908	99.0	28.0	69.93333333333334	23.267908276326764	1049	45226
28.611966371536255	42	65.875	20.429375	96.0	29.0	65.875	20.429375296371646	1054	46280
29.205466508865356	43	60.235294	19.510267	95.0	29.0	60.23529411764706	19.5102670158853	1024	47304
29.786957025527954	44	59.0	20.903137	85.0	19.0	59.0	20.90313795750744	1003	48307
30.37545371055603	45	72.0	15.05229	93.0	30.0	72.0	15.052289811567826	1008	49315
30.98997163772583	46	66.25	25.513477	92.0	23.0	66.25	25.51347683088293	1060	50375
31.60849356651306	47	82.07692	22.676527	101.0	16.0	82.07692307692308	22.67652645514753	1067	51442
32.21100163459778	48	80.0	26.428423	106.0	20.0	80.0	26.42842292800572	1040	52482
32.802499771118164	49	92.72727	6.325862	102.0	81.0	92.72727272727273	6.3258619116781105	1020	53502
33.422022342681885	50	89.166664	19.548372	102.0	26.0	89.16666666666667	19.54837304966551	1070	54572
34.03253793716431	51	95.818184	8.222123	111.0	82.0	95.81818181818181	8.222122948796372	1054	55626
34.67307758331299	52	92.166664	22.937717	109.0	19.0	92.16666666666667	22.9377176041752	1106	56732
35.29660439491272	53	89.666664	21.29293	112.0	24.0	89.66666666666667	21.29293049086689	1076	57808
35.93076777458191	54	91.083336	21.627367	106.0	21.0	91.08333333333333	21.627368206870564	1093	58901
36.55029010772705	55	88.333336	22.95043	108.0	17.0	88.33333333333333	22.950429674021837	1060	59961
