Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
3.856252908706665	0	16.038462	6.381448	43.0	8.0	16.03846153846154	6.381448086791755	5004	5004
6.308320999145508	1	26.743315	14.825848	98.0	9.0	26.74331550802139	14.825848064295963	5001	10005
8.701339483261108	2	43.608696	22.716282	148.0	11.0	43.608695652173914	22.716282477619984	5015	15020
11.051321744918823	3	49.811882	21.97961	125.0	20.0	49.81188118811881	21.979609304398533	5031	20051
13.36126971244812	4	50.05	18.759197	106.0	17.0	50.05	18.759197744040122	5005	25056
15.710251092910767	5	53.79787	22.830822	145.0	19.0	53.797872340425535	22.830820801096667	5057	30113
18.072243213653564	6	50.666668	17.186441	110.0	21.0	50.666666666666664	17.186440509126296	5016	35129
20.423226356506348	7	50.808083	16.935812	118.0	22.0	50.80808080808081	16.935812731674822	5030	40159
22.772207736968994	8	48.660194	16.658508	112.0	26.0	48.66019417475728	16.65850807318687	5012	45171
25.14821171760559	9	46.601852	18.107672	123.0	22.0	46.601851851851855	18.1076716987144	5033	50204
27.55624270439148	10	49.59406	21.891352	133.0	17.0	49.59405940594059	21.891351073838614	5009	55213
29.91523265838623	11	48.442307	20.628967	153.0	19.0	48.44230769230769	20.628969046109052	5038	60251
32.30124497413635	12	44.690266	18.074614	135.0	20.0	44.690265486725664	18.0746141079348	5050	65301
34.64121890068054	13	47.735847	20.616581	119.0	22.0	47.735849056603776	20.616581477691028	5060	70361
36.972184896469116	14	45.477478	15.604254	112.0	23.0	45.47747747747748	15.604253778352314	5048	75409
39.273125886917114	15	50.24	23.843706	159.0	27.0	50.24	23.843707765362335	5024	80433
41.5630578994751	16	49.10784	17.169802	110.0	23.0	49.1078431372549	17.169801843584075	5009	85442
43.8900203704834	17	49.116505	17.023855	138.0	24.0	49.116504854368934	17.023855889232472	5059	90501
46.20797538757324	18	48.307693	14.721177	112.0	24.0	48.30769230769231	14.721175827748246	5024	95525
