Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
3.628068208694458	0	35.546513	8.269666	63.0	24.0	35.54651162790697	8.269665746098228	3057	3057
5.50664496421814	1	2.7847867	0.41097027	3.0	2.0	2.784786641929499	0.4109702770012927	3002	6059
7.40124249458313	2	3.0	0.0	3.0	3.0	3.0	0.0	3003	9062
9.382914304733276	3	2.0033379	0.057677057	3.0	2.0	2.0033377837116153	0.05767705706353231	3001	12063
11.199446439743042	4	2.006016	0.07732949	3.0	2.0	2.0060160427807485	0.07732948991173333	3001	15064
12.970940589904785	5	2.9042554	0.29424077	3.0	2.0	2.904255319148936	0.29424078055190067	3003	18067
14.68538761138916	6	3.4269407	0.49463356	4.0	3.0	3.4269406392694064	0.49463353081815736	3002	21069
16.343796014785767	7	5.72	0.66739005	8.0	4.0	5.72	0.6673900836913326	3003	24072
18.036213159561157	8	4.1434484	0.3544425	5.0	3.0	4.1434482758620685	0.3544425040876502	3004	27076
19.693620920181274	9	5.358289	0.49773812	7.0	4.0	5.358288770053476	0.4977381231631774	3006	30082
21.31398606300354	10	7.6050634	0.886452	11.0	6.0	7.60506329113924	0.8864519997681577	3004	33086
22.925337076187134	11	7.3243904	1.0215437	10.0	6.0	7.324390243902439	1.0215436640035482	3003	36089
24.52269220352173	12	9.570064	1.686362	17.0	6.0	9.570063694267516	1.686362118109651	3005	39094
26.140048503875732	13	14.730392	6.1405797	43.0	6.0	14.730392156862745	6.140580052049216	3005	42099
27.78144097328186	14	8.6494255	1.7933706	18.0	6.0	8.649425287356323	1.7933705224032535	3010	45109
29.402808666229248	15	8.558405	2.6217113	22.0	5.0	8.558404558404558	2.6217111843866774	3004	48113
31.050189971923828	16	11.916667	5.486365	45.0	4.0	11.916666666666666	5.486364772114447	3003	51116
32.63353371620178	17	14.715686	7.6714106	51.0	6.0	14.715686274509803	7.671410447532937	3002	54118
34.246896266937256	18	14.764706	7.4111423	43.0	5.0	14.764705882352942	7.411142208530574	3012	57130
35.92630338668823	19	17.170454	8.706347	48.0	6.0	17.170454545454547	8.706347724647767	3022	60152
37.559680700302124	20	19.913908	8.277426	42.0	6.0	19.91390728476821	8.277425134202728	3007	63159
39.19706201553345	21	17.97006	9.134015	52.0	5.0	17.97005988023952	9.134015618214129	3001	66160
40.80242609977722	22	21.913044	11.463539	64.0	6.0	21.91304347826087	11.463539087838427	3024	69184
42.39075541496277	23	23.076336	11.512103	62.0	6.0	23.076335877862597	11.51210336901077	3023	72207
43.96808624267578	24	24.217741	11.04504	64.0	7.0	24.217741935483872	11.045040109939704	3003	75210
45.58044624328613	25	30.3	13.22611	68.0	7.0	30.3	13.226110539383829	3030	78240
47.14877724647522	26	37.382717	11.341575	54.0	9.0	37.382716049382715	11.341574238319945	3028	81268
48.70308017730713	27	43.2	7.058126	57.0	26.0	43.2	7.0581260159579795	3024	84292
50.33145356178284	28	41.094593	13.151065	68.0	18.0	41.0945945945946	13.151065026154077	3041	87333
51.992854833602905	29	59.431374	11.146538	81.0	33.0	59.431372549019606	11.146537142672246	3031	90364
53.60521459579468	30	76.875	4.91013	88.0	62.0	76.875	4.910129835350589	3075	93439
55.173537731170654	31	74.63415	16.35991	107.0	40.0	74.63414634146342	16.359909501748884	3060	96499
56.76388740539551	32	111.48148	12.353948	134.0	87.0	111.48148148148148	12.353947848151305	3010	99509
58.386255502700806	33	119.5	12.0487795	155.0	103.0	119.5	12.048779063584698	3107	102616
59.980602502822876	34	171.0	37.24245	271.0	134.0	171.0	37.242448899072144	3078	105694
61.5899498462677	35	211.33333	38.736145	292.0	156.0	211.33333333333334	38.73614447630131	3170	108864
63.13525319099426	36	145.85715	12.732732	180.0	123.0	145.85714285714286	12.732731402946968	3063	111927
64.7195897102356	37	129.41667	8.765067	148.0	115.0	129.41666666666666	8.765066393866556	3106	115033
66.33495235443115	38	136.04347	7.9316554	153.0	122.0	136.04347826086956	7.9316551311244385	3129	118162
67.95932221412659	39	109.07143	3.990422	119.0	102.0	109.07142857142857	3.990422206703835	3054	121216
69.5156352519989	40	92.969696	4.372676	104.0	82.0	92.96969696969697	4.372675822373135	3068	124284
71.07596111297607	41	71.325584	7.38232	103.0	56.0	71.32558139534883	7.382319954986603	3067	127351
72.64127111434937	42	24.471544	17.734411	62.0	8.0	24.471544715447155	17.734411546437254	3010	130361
74.21661019325256	43	95.875	5.048205	108.0	87.0	95.875	5.048205126577168	3068	133429
75.72487211227417	44	200.4	21.681944	246.0	175.0	200.4	21.681943332336857	3006	136435
77.38927602767944	45	409.75	34.76259	468.0	362.0	409.75	34.76258764821744	3278	139713
79.02166104316711	46	400.125	62.137825	537.0	338.0	400.125	62.137825637851215	3201	142914
80.70307946205139	47	367.66666	49.815216	463.0	284.0	367.6666666666667	49.815214097257034	3309	146223
82.24137878417969	48	201.13333	11.937988	226.0	182.0	201.13333333333333	11.937987919057196	3017	149240
83.78467869758606	49	179.35294	32.798748	207.0	68.0	179.35294117647058	32.79874670573752	3049	152289
85.36900687217712	50	164.3158	51.394302	241.0	34.0	164.31578947368422	51.39429891747563	3122	155411
87.04743075370789	51	175.77777	54.926777	239.0	58.0	175.77777777777777	54.92677504900457	3164	158575
88.59773850440979	52	203.66667	26.368332	232.0	116.0	203.66666666666666	26.36833117375631	3055	161630
90.25913190841675	53	297.63635	43.716595	329.0	167.0	297.6363636363636	43.71659291239161	3274	164904
92.46199774742126	54	1000.0	0.0	1000.0	1000.0	1000.0	0.0	4000	168904
