Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
4.610889196395874	0	16.038462	6.381448	43.0	8.0	16.03846153846154	6.381448086791755	5004	5004
7.79457426071167	1	27.358696	15.086404	98.0	9.0	27.358695652173914	15.086404419167502	5034	10038
10.89418911933899	2	40.846775	22.081245	141.0	11.0	40.846774193548384	22.081244542867477	5065	15103
14.020826578140259	3	57.850574	30.121796	192.0	14.0	57.85057471264368	30.12179442977635	5033	20136
17.16147541999817	4	71.1831	31.30059	162.0	17.0	71.1830985915493	31.300591660319366	5054	25190
20.28911328315735	5	81.870964	33.85285	186.0	36.0	81.87096774193549	33.8528522984533	5076	30266
23.34869408607483	6	102.61224	40.844563	200.0	36.0	102.61224489795919	40.84456166259362	5028	35294
26.55940318107605	7	137.67567	44.23528	200.0	42.0	137.67567567567568	44.23527640466957	5094	40388
29.71706485748291	8	157.9375	35.28893	200.0	49.0	157.9375	35.28893018709975	5054	45442
32.84870791435242	9	161.48387	31.34498	200.0	108.0	161.48387096774192	31.344980529112593	5006	50448
35.972341537475586	10	172.93103	30.749187	200.0	99.0	172.93103448275863	30.74918673943657	5015	55463
39.22708702087402	11	179.75	30.078024	200.0	108.0	179.75	30.07802353878991	5033	60496
42.4818320274353	12	200.0	0.0	200.0	200.0	200.0	0.0	5200	65696
45.68953800201416	13	196.26923	18.653847	200.0	103.0	196.26923076923077	18.653846153846153	5103	70799
49.0123405456543	14	199.38461	3.0769234	200.0	184.0	199.3846153846154	3.0769230769230766	5184	75983
52.32913780212402	15	197.73077	8.13141	200.0	163.0	197.73076923076923	8.131409624733408	5141	81124
55.58288359642029	16	199.96153	0.1923077	200.0	199.0	199.96153846153845	0.19230769230769226	5199	86323
58.92221426963806	17	198.8077	5.9615383	200.0	169.0	198.80769230769232	5.961538461538462	5169	91492
61.85368776321411	18	194.0	21.37576	200.0	104.0	194.0	21.37575909583276	5044	96536
64.88765048980713	19	199.26923	3.653846	200.0	181.0	199.26923076923077	3.6538461538461537	5181	101717
68.08704495429993	20	195.38461	22.097818	200.0	85.0	195.3846153846154	22.097819111112653	5080	106797
71.15491485595703	21	189.74074	22.929188	200.0	116.0	189.74074074074073	22.92918662864654	5123	111920
74.19046664237976	22	198.8077	3.1987886	200.0	187.0	198.80769230769232	3.1987886020664225	5169	117089
77.18691396713257	23	195.88461	14.170195	200.0	128.0	195.8846153846154	14.170193319013853	5093	122182
80.24773859977722	24	200.0	0.0	200.0	200.0	200.0	0.0	5200	127382
83.23600029945374	25	198.26923	7.219406	200.0	163.0	198.26923076923077	7.21940596484275	5155	132537
86.18600368499756	26	195.8077	12.434504	200.0	141.0	195.80769230769232	12.434502961732145	5091	137628
89.1092369556427	27	195.61539	12.200495	200.0	148.0	195.6153846153846	12.200494703327285	5086	142714
92.01273393630981	28	193.57692	15.872504	200.0	128.0	193.57692307692307	15.872504230037059	5033	147747
94.93720078468323	29	187.48148	22.804111	200.0	122.0	187.4814814814815	22.804110042758733	5062	152809
97.90370225906372	30	191.51852	19.245722	200.0	139.0	191.5185185185185	19.24572173789853	5171	157980
100.78313660621643	31	179.42857	29.185892	200.0	93.0	179.42857142857142	29.185892594378753	5024	163004
103.75764513015747	32	191.48148	16.942978	200.0	130.0	191.4814814814815	16.94297706659862	5170	168174
106.75175023078918	33	183.17857	24.75603	200.0	97.0	183.17857142857142	24.7560289502932	5129	173303
109.69561529159546	34	175.72414	34.59908	200.0	80.0	175.72413793103448	34.59907966856936	5096	178399
112.5952525138855	35	173.10345	30.963099	200.0	101.0	173.10344827586206	30.96309797783897	5020	183419
115.52778744697571	36	176.72414	27.338108	200.0	109.0	176.72413793103448	27.33810849310857	5125	188544
118.48137497901917	37	159.78125	34.29717	200.0	89.0	159.78125	34.29717041444527	5113	193657
121.56094455718994	38	169.16667	34.516743	200.0	98.0	169.16666666666666	34.516743119181385	5075	198732
124.4716203212738	39	172.55173	31.15654	200.0	107.0	172.55172413793105	31.156541580128	5004	203736
127.47193717956543	40	172.86208	32.523438	200.0	100.0	172.86206896551724	32.52343890916215	5013	208749
130.39496397972107	41	167.33333	30.16326	200.0	108.0	167.33333333333334	30.16325947609479	5020	213769
133.44584321975708	42	150.26471	30.768883	200.0	106.0	150.26470588235293	30.768881169826546	5109	218878
136.43156909942627	43	164.70967	27.877836	200.0	105.0	164.70967741935485	27.877836668495217	5106	223984
139.36097979545593	44	169.36667	25.726099	200.0	119.0	169.36666666666667	25.72610001967306	5081	229065
142.32525396347046	45	173.44827	23.168924	200.0	125.0	173.44827586206895	23.168924203585423	5030	234095
145.24386548995972	46	175.82759	23.795202	200.0	117.0	175.82758620689654	23.79520230622746	5099	239194
148.31045842170715	47	183.85715	22.620651	200.0	117.0	183.85714285714286	22.620651572203226	5148	244342
151.31088781356812	48	182.89285	18.972424	200.0	142.0	182.89285714285714	18.97242225237592	5121	249463
154.337886095047	49	190.96297	16.084227	200.0	142.0	190.96296296296296	16.084226184731154	5156	254619
157.30651330947876	50	193.88461	15.512592	200.0	140.0	193.8846153846154	15.512592708647343	5041	259660
160.30916571617126	51	198.65384	6.157811	200.0	168.0	198.65384615384616	6.157811222606165	5165	264825
163.29741406440735	52	188.33333	19.076843	200.0	137.0	188.33333333333334	19.076842661350593	5085	269910
166.27239513397217	53	181.82143	20.63467	200.0	126.0	181.82142857142858	20.63466842031455	5091	275001
169.29587817192078	54	182.89285	19.35632	200.0	142.0	182.89285714285714	19.356319170667103	5121	280122
